LatLng,Rental link,Sales link,company id,company name,company_url,phone number
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1516,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1516,1516,R Serviced Offices,https://www.justproperty.com/en/company/r-serviced-offices-1516/,97144487104
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1517,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1517,1517,Rais Real Estate,https://www.justproperty.com/en/company/rais-real-estate-1517/,971528097771
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1245,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1245,1245,Ramadi Real Estate,https://www.justproperty.com/en/company/ramadi-real-estate-1245/,97143431916
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1518,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1518,1518,Rania Real Estate Brokers,https://www.justproperty.com/en/company/rania-real-estate-brokers-1518/,97144405043
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1752,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1752,1752,Rao Holdings,https://www.justproperty.com/en/company/rao-holdings-1752/,971503515426
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1519,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1519,1519,Rare Homes Real Estate,https://www.justproperty.com/en/company/rare-homes-real-estate-1519/,97143605103
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=532,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=532,532,Ray White International,https://www.justproperty.com/en/company/ray-white-international-532/,97143631999
"[25.2252881, 55.2815038]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=50,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=50,50,Real Choice Real Estate Brokers,https://www.justproperty.com/en/company/real-choice-real-estate-brokers-50/,97143588070
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1521,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1521,1521,Real Estate Masters,https://www.justproperty.com/en/company/real-estate-masters-1521/,97142481700
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1524,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1524,1524,Realty Trust,https://www.justproperty.com/en/company/realty-trust-1524/,97147032909
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1526,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1526,1526,Red Ace Real Estate,https://www.justproperty.com/en/company/red-ace-real-estate-1526/,97145069516
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1527,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1527,1527,Red Stone Real Estate Broker,https://www.justproperty.com/en/company/red-stone-real-estate-broker-1527/,97143999322
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1673,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1673,1673,Regen Real Estate,https://www.justproperty.com/en/company/regen-real-estate-1673/,97143175300
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1528,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1528,1528,Reliance Real Estate,https://www.justproperty.com/en/company/reliance-real-estate-1528/,97142825116
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1514,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1514,1514,Republik Real Estate Management,https://www.justproperty.com/en/company/republik-real-estate-management-1514/,97124438140
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1671,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1671,1671,Richard Christopher Browne,https://www.justproperty.com/en/company/richard-christopher-browne-1671/,971505531783
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1659,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1659,1659,Roda Hotel Management LLC,https://www.justproperty.com/en/company/roda-hotel-management-llc-1659/,97143211111
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1778,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1778,1778,Royal Avenue Real Estate,https://www.justproperty.com/en/company/royal-avenue-real-estate-1778/,508000170
"[25.11867, 55.20727]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=107,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=107,107,Royal Park Real Estate Broker,https://www.justproperty.com/en/company/royal-park-real-estate-broker-107/,97143794884
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1190,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1190,1190,Royal Realty,https://www.justproperty.com/en/company/royal-realty-1190/,97142218718
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1694,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1694,1694,Safeer Ahmad Real Estate,https://www.justproperty.com/en/company/safeer-ahmad-real-estate-1694/,971529100946
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1696,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1696,1696,Salsabeel Real Estate,https://www.justproperty.com/en/company/salsabeel-real-estate-1696/,971544490447
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1714,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1714,1714,Salute Real Estate,https://www.justproperty.com/en/company/salute-real-estate-1714/,556546046
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1691,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1691,1691,Sama Dubai Real Estate,https://www.justproperty.com/en/company/sama-dubai-real-estate-1691/,506284288
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=393,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=393,393,Sanctum Real Estate,https://www.justproperty.com/en/company/sanctum-real-estate-393/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1668,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1668,1668,Sanjay Singla,https://www.justproperty.com/en/company/sanjay-singla-1668/,971506520753
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=692,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=692,692,Sapphire Real Estate,https://www.justproperty.com/en/company/sapphire-real-estate-692/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1462,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1462,1462,Sarmad Real Estate,https://www.justproperty.com/en/company/sarmad-real-estate-1462/,43604441
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=200,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=200,200,SAS Real Estate,https://www.justproperty.com/en/company/sas-real-estate-200/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=130,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=130,130,Saudi Gulf Real Estate,https://www.justproperty.com/en/company/saudi-gulf-real-estate-130/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=207,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=207,207,Savills Abu Dhabi,https://www.justproperty.com/en/company/savills-abu-dhabi-207/,97124411225
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=56,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=56,56,Savills Dubai,https://www.justproperty.com/en/company/savills-dubai-56/,97143348585
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=636,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=636,636,Savills Sharjah,https://www.justproperty.com/en/company/savills-sharjah-636/,65723794
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=794,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=794,794,Scope Real Estate,https://www.justproperty.com/en/company/scope-real-estate-794/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1125,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1125,1125,Seven Century Real Estate,https://www.justproperty.com/en/company/seven-century-real-estate-1125/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1232,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1232,1232,Seven Tides Real Estate,https://www.justproperty.com/en/company/seven-tides-real-estate-1232/,800883007
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1756,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1756,1756,Shah Properties,https://www.justproperty.com/en/company/shah-properties-1756/,971555712307
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1352,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1352,1352,Sherwoods Properties RAK,https://www.justproperty.com/en/company/sherwoods-properties-rak-1352/,971561705643
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1711,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1711,1711,Silver Gate Real Estate,https://www.justproperty.com/en/company/silver-gate-real-estate-1711/,555228502
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1779,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1779,1779,Sirius Real Estate,https://www.justproperty.com/en/company/sirius-real-estate-1779/,45807949
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=82,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=82,82,SNS Properties,https://www.justproperty.com/en/company/sns-properties-82/,97143957593
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=183,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=183,183,St. Clair Real Estate,https://www.justproperty.com/en/company/st-clair-real-estate-183/,97144542751
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1706,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1706,1706,Stone Bridge Real Estate,https://www.justproperty.com/en/company/stone-bridge-real-estate-1706/,971561815038
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=310,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=310,310,Stones Real Estate,https://www.justproperty.com/en/company/stones-real-estate-310/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=573,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=573,573,Sultan Property Real Estate,https://www.justproperty.com/en/company/sultan-property-real-estate-573/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=94,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=94,94,SZZ Properties,https://www.justproperty.com/en/company/szz-properties-94/,97143388998
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1204,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1204,1204,Tabani Al Furjan,https://www.justproperty.com/en/company/tabani-al-furjan-1204/,97142408081
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=367,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=367,367,Tabani Real Estate,https://www.justproperty.com/en/company/tabani-real-estate-367/,97143792543
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1161,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1161,1161,Tanami Properties,https://www.justproperty.com/en/company/tanami-properties-1161/,97142483400
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=257,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=257,257,Texture Properties,https://www.justproperty.com/en/company/texture-properties-257/,97143232455
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=671,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=671,671,The Noble House Real Estate,https://www.justproperty.com/en/company/the-noble-house-real-estate-671/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1135,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1135,1135,Tilal Properties LLC,https://www.justproperty.com/en/company/tilal-properties-llc-1135/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1612,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1612,1612,Treo Homes,https://www.justproperty.com/en/company/treo-homes-1612/,971508145931
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1022,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1022,1022,True Home Property Management Services,https://www.justproperty.com/en/company/true-home-property-management-services-1022/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1198,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1198,1198,Two Seasons Hotel & Apartments,https://www.justproperty.com/en/company/two-seasons-hotel-apartments-1198/,971561710157
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1746,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1746,1746,Union Coop,https://www.justproperty.com/en/company/union-coop-1746/,506468299
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=217,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=217,217,Unique Properties,https://www.justproperty.com/en/company/unique-properties-217/,97144472335
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1686,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1686,1686,Universal Properties,https://www.justproperty.com/en/company/universal-properties-1686/,506690239
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1748,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1748,1748,Valorem Real Estate Brokers,https://www.justproperty.com/en/company/valorem-real-estate-brokers-1748/,501096154
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=543,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=543,543,Vantage Real Estate,https://www.justproperty.com/en/company/vantage-real-estate-543/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=109,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=109,109,Victory Homes Real Estate Broker,https://www.justproperty.com/en/company/victory-homes-real-estate-broker-109/,971508969523
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=547,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=547,547,Vierra Property,https://www.justproperty.com/en/company/vierra-property-547/,97144564426
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=327,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=327,327,Violet Real Estate,https://www.justproperty.com/en/company/violet-real-estate-327/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=397,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=397,397,Vogue Properties,https://www.justproperty.com/en/company/vogue-properties-397/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=548,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=548,548,Vostok Real Estate,https://www.justproperty.com/en/company/vostok-real-estate-548/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1618,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1618,1618,Wagner Real Estate,https://www.justproperty.com/en/company/wagner-real-estate-1618/,97143124373
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=686,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=686,686,Wasalat Real Estate Brokerage,https://www.justproperty.com/en/company/wasalat-real-estate-brokerage-686/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=42,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=42,42,Wateredge Real Estate,https://www.justproperty.com/en/company/wateredge-real-estate-42/,97143388471
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=684,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=684,684,Waterfront Properties,https://www.justproperty.com/en/company/waterfront-properties-684/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1082,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1082,1082,Watsons Properties,https://www.justproperty.com/en/company/watsons-properties-1082/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=134,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=134,134,West Gate Real Estate,https://www.justproperty.com/en/company/west-gate-real-estate-134/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=464,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=464,464,Yamal Properties,https://www.justproperty.com/en/company/yamal-properties-464/,97144201044
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=506,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=506,506,Zaya Realty,https://www.justproperty.com/en/company/zaya-realty-506/,97144433585
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=1625,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=1625,1625,ZMG PROPERTIES L.L.C.,https://www.justproperty.com/en/company/zmg-properties-llc-1625/,97144311000
"[25.210542, 55.273095]",https://www.justproperty.com/en/rent/uae/properties-for-rent/?company_profile=291,https://www.justproperty.com/en/buy/uae/properties-for-sale/?company_profile=291,291,ZOOMA PROPERTIES,https://www.justproperty.com/en/company/zooma-properties-291/,97144201044
